SFS-1,VAL-2
SFS-3,VAL-4
SFS-1,VAL-2
SFS-2,VAL-3
SHD-0,GLA-1
SHD-0,GLA-2
SHD-0,GLA-2
SHD-0,GLA-1
DAL-3,SEO-3
DAL-5,SEO-6
DAL-0,SEO-2
DAL-3,SEO-2
