DAL-1,HOU-2
DAL-1,HOU-2
DAL-0,HOU-2
DAL-0,HOU-1
NYE-3,VAL-3
NYE-1,VAL-0
NYE-2,VAL-1
NYE-3,VAL-1
PHI-2,GLA-3
PHI-3,GLA-2
PHI-1,GLA-2
PHI-2,GLA-1
PHI-0,GLA-2
