SEO-3,BOS-2
SEO-2,BOS-1
SEO-2,BOS-0
SEO-3,BOS-2
SHD-2,FLA-3
SHD-1,FLA-2
SHD-0,FLA-2
SHD-1,FLA-2
LDN-4,DAL-3
LDN-2,DAL-0
LDN-0,DAL-2
LDN-3,DAL-2
