LDN-3,FLA-0
LDN-2,FLA-1
LDN-2,FLA-0
LDN-1,FLA-2
PHI-3,HOU-4
PHI-1,HOU-2
PHI-2,HOU-0
PHI-3,HOU-2
PHI-2,HOU-1
BOS-1,NYE-2
BOS-4,NYE-3
BOS-0,NYE-2
BOS-2,NYE-3
