TOR-1,HOU-2
TOR-4,HOU-5
TOR-1,HOU-0
TOR-2,HOU-1
TOR-2,HOU-1
ATL-2,FLA-0
ATL-2,FLA-1
ATL-5,FLA-4
ATL-2,FLA-1
DAL-0,SFS-2
DAL-1,SFS-3
DAL-2,SFS-3
DAL-1,SFS-3
CDH-0,GZC-2
CDH-3,GZC-2
CDH-2,GZC-3
CDH-2,GZC-1
CDH-2,GZC-1
