ATL-0,GLA-2
ATL-3,GLA-4
ATL-1,GLA-2
ATL-0,GLA-4
VAL-0,PHI-2
VAL-2.PHI-3
VAL-2,PHI-1
VAL-3,PHI-0
VAL-1,PHI-2
TOR-2,CDH-1
TOR-1,CDH-0
TOR-2,CDH-3
TOR-3,CDH-2
