GLA-1,LDN-2
GLA-3,LDN-3
GLA-3,LDN-2
GLA-1,LDN-2
TOR-1,NYE-2
TOR-2,NYE-3
TOR-1,NYE-2
TOR-3,NYE-0
VAN-2,VAL-0
VAN-3,VAL-2
VAN-1,VAL-0
VAN-2,VAL-3
SHD-2,CDH-1
SHD-3,CDH-2
SHD-5,CDH-4
SHD-2,CDH-1
