HOU-2,BOS-0
HOU-2,BOS-3
HOU-3,BOS-4
HOU-4,BOS-3
HOU-1,BOS-2
PHI-1,ATL-2
PHI-2,ATL-1
PHI-4,ATL-5
PHI-2,ATL-1
PHI-2,ATL-1
SFS-2,GLA-1
SFS-1,GLA-3
SFS-2,GLA-3
SFS-4,GLA-3
SFS-1,GLA-2
SEO-1,DAL-2
SEO-3,DAL-4
SEO-4,DAL-3
SEO-0,DAL-1
