BOS-0,TOR-2
BOS-2,TOR-3
BOS-4,TOR-2
BOS-1,TOR-2
HZS-2,GLA-1
HZS-2,GLA-3
HZS-3,GLA-2
HZS-1,GLA-0
VAL-0,GZC-2
VAL-4,GZC-5
VAL-1,GZC-2
VAL-3,GZC-2
NYE-2,SEO-0
NYE-0,SEO-1
NYE-1,SEO-0
NYE-3,SEO-0
