WAS-2,LDN-1
WAS-3,LDN-2
WAS-2,LDN-4
WAS-2,LDN-3
WAS-0,LDN-2
PHI-0,FLA-2
PHI-4,FLA-3
PHI-4,FLA-4
PHI-0,FLA-1
GZC-2,DAL-0
GZC-2,DAL-1
GZC-2,DAL-0
GZC-3,DAL-2
SEO-2,CDH-1
SEO-2,CDH-1
SEO-4,CDH-3
SEO-3,CDH-2
